ordernumber|sapnumber|sap_unit|name|description_long|supplier|tax|ballaststoffe|fettefettungsaeurenp100gml|eiweissp100gml|energiekcalp100gml|energiekjp100gml|fettp100gml|fettefettgsaeurenp100gml|kohlhyalkp100gml|kohlstrp100gml|kohlzkrp100gml|kohlp100gml|fettefettmgsaeurenp100gml|salz100gml|alkgeh|mainimage_filename|entallerg|mentallerg|zutaten|bio|vegan|vegetarisch|laktosefrei|glutenfrei|fairtrade|pfandpflicht|pfandbetrag|artikeltyp|fsk|inverkehrbringer|grundpreispflicht|grundpreisinhalt|grundpreismasseinheit|grundeinheit|verpackungseinheit|groupid|active|bontext|sapwgr|herkunftsland|pfand_1_sapnumber|pfand_1_plu|pfand_1_count|pfand_1_amount|pfand_2_sapnumber|pfand_2_plu|pfand_2_count|pfand_2_amount|handelsklasse|einzelgewicht|herkunftsland_o_g|nonfoodingredients|warnhinweise|verwendungshinweise|temperaturecondition|pickzone|orderlimit|pet_feeding_table|SAP-WGR|Zusatzkategorie|Altersempfehlung|NOS Artikel|Classification_ID
2070000505780|2070000505780|ST|Buttercroissant|Inhalt: 2 Stück in Verpackung|Globus|5|||5.4 g|390 kcal|1624 KJ|25 g|17.3 g|||0.9 g|35.7 g||0.01 g||2070000181007.jpg|||Zutaten: 40% WEIZENMEHL, Wasser, Hefe, Zucker, 30% BUTTER, Speisesalz, BUTTERMILCHPULVER, MILCHZUCKER, Emulgatoren: Mono- und Diacetylweinsäureester von Mono- und Diglyceriden von Speisefettsäuren, SOJALECITHIN; WEIZENMALZMEHL, Zucker, MOLKENPULVER.|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|2|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
2070000508118|2070000508118|ST|Nussecke|Inhalt: 1 Stück in Verpackung|Globus|5|||6.5 g|411 kcal|1720 KJ|21 g|9 g|||29 g|49 g||0.4 g||117537.jpg|||Zutaten: 42%  HASELNUSSMASSE (Zucker, 24% HASELNÜSSE, WEIZENGRIEß, WEIZENKLEBER, modifizierte Stärke, Backtriebmittel (Calciumphosphate), Kakao, HÜHNEREIWEISS), WEIZENMEHL, 7,0%  Kakaohaltige Fettglasur (Zucker, Palmfett, ganz gehärtet, Magerer Kakao, Palmfett, Emulgatoren (Lecithin), Aroma), 2,7%  DINKELFLOCKEN, 2,7%  Sonnenblumenkerne, 1,8%  SESAM, 1,8%  MANDELN, 1,8%  HASELNUSSKERNE, Backtriebmittel (Glukosesirup getrocknet, Zucker, Dextrose, Backhonig, Palmfett, Maltodextrin, BUTTERREINFETT), Wasser, Margarine  (pflanzliche Öle und Fette (Palm und Raps), Wasser, Emulgatoren (Lecithin), Emulgatoren (Monoglyceride und Diglyceride von Speisefettsäuren), Speisesalz, Säuerungsmittel (Citronensäure), Aroma, Farbstoffe (Carotine)), Backpulver (Säuerungsmittel (Diphosphate), Backtriebmittel (Natriumcarbonat), WEIZENSTÄRKE) und Speisesalz|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
2070000510593|2070000510593|ST|Quarkbällchen|Inhalt: 5 Stück in Verpackung|Globus|5|||6.4 g|471 kcal|1956 KJ|35.4 g|13 g|||14.6 g|31.6 g||0.64 g||117484.jpg|||Zutaten: pflanzliche Fette und Öle (Palm, Sonnenblume), WEIZENMEHL, VOLLEI, MAGERQUARK, Backtriebmittel (Natriumcarbonat, Diphosphate), WEIZENSTÄRKE, Rapsöl, VOLLMILCHPULVER, Speisesalz, MAGERMILCHPULVER, Glukosesirup, Zucker, Emulgator (Monoglyceride und Diglyceride von Speisefettsäuren), Stabilisator (Guarkernmehl) und Aromen|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|5|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
2070000504455|2070000504455|ST|Landbrot |Inhalt: 1 Stück in Verpackung|Globus|5|||6.9 g|211 kcal|894 KJ|0.9 g|0.2 g|||2.7 g|41 g||1.2 g||2070000504455.jpg|||Zutaten: Weizenmehl, Natursuerteig (Wasser, Roggenvollkornmehl, Roggenmehl), Roggenmehl, Wasser, Salz, Hefe|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
2070000504448|2070000504448|ST|Kürbiskernbrot|Inhalt: 1 Stück in Verpackung|Globus|5|||9.5 g|259 kcal|1087 KJ|6.5 g|1 g|||2.5 g|37 g||1.08 g||2070000504448.jpg|||Zutaten: Roggenmehl, Weizenmehl, Natursauerteig (Wasser, Roggenvollkornmehl, Roggenmehl), Wasser, Kürbiskerne, Roggenvollkornschrot, Sonnenblumenkerne, Salz, Hefe|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
114721|114721|ST|Doppel Choc Muffins 2er|Rührkuchen mit Schokolade 2er 220g. Inhalt: 2 Stück in Verpackung|Globus|5|||5 g|381 kcal|1594 KJ|21.4 g|3.7 g|||28 g|41.9 g||0.7 g||114721.jpg|||Zutaten: Zucker, Wasser, pflanzliche Öle (Raps, Palm), VOLLEI, 7,7%  Schokoladenchips (Zucker, Kakaomasse, Kakaobutter, SOJALECITHIN, WEIZENSTÄRKE, 3,0% Kakaopulver, 2,6% VOLLMILCHSCHOKOLADENTROPFEN (Zucker, VOLLMILCHPULVER, Kakaomasse, Kakaobutter, SÜßMOLKENPULVER, SOJALECITHIN)), WEIZENMEHL, VOLLMILCHPULVER, SÜßMOLKENPULVER, Lecithin, VOLLEIPULVER, Backtriebmittel (Calciumphosphate, Diphosphate, Natriumcarbonat), VOLLEI, modifizierte Stärke, Acetyliertes Distärkeadipat, Aprikosenkernmehl, Maisquellmehl, Reisspeisegries, Glukosesirup, MILCHEIWEIß, Emulgatoren (Natriumstearoyl-2-lactylat, Polyglycerinester von Speisefettsäuren), Speisesalz und Stabilisatoren (Guarkernmehl, Johannisbrotkernmehl, Xanthan), aufgetaut - einmal aufgetaut nicht wieder einfrieren|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|2|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
114723|114723|ST|Cheesecake Muffins 2er|Rührkuchen mit Käsekuchenmasse 2er 220g. Inhalt: 2 Stück in Verpackung|Globus|5|||5.5 g|358 kcal|1497 KJ|20.2 g|2.7 g|||24.7 g|38.6 g||0.8 g||114723.jpg|||Zutaten: Zucker, Rapsöl, 9,0%  SPEISEQUARK, VOLLEI, Wasser, WEIZENMEHL, Mandarinen, Streusel (Zucker, Margarine  (Palmfett, Sheanussöl, Wasser, Monoglyceride und Diglyceride von Speisefettsäuren, Citronensäure, Aroma), WEIZENMEHL, Aroma), 2,0%  Kakaopulver, Verdickungsmittel (Acetyliertes Distärkeadipat), WEIZENSTÄRKE, VOLLEIPULVER, SÜßMOLKEPULLVER, Palmfett, Aprikosenkernmehl, Reisspeisegries, MAGERMILCHPULVER, Glukosesirup, QUARKPULVER, Dextrose, HÜHNEREIWEIßPULVER, LAKTOSE, MILCHEIWEIß, Speisesalz, Backtriebmittel (Calciumphosphate, Diphosphate, Natriumcarbonat), Emulgatoren (Natriumstearoyl-2-lactylat, Polyglycerinester von Speisefettsäuren, Monoglyceride und Diglyceride von Speisefettsäuren), Stabilisatoren (Guarkernmehl, Johannisbrotkernmehl, Xanthan, Diphosphate, Natriumphosphate), Verdickungsmittel (Natriumalginat, Carrageen) und Aroma|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|2|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113607|113607|ST|Donuts dunkel 2er|Hefeteigringe mit kakaohaltiger Fettglasur 2er 104g. Inhalt: 2 Stück in Verpackung|Globus|5|||5.7 g|416 kcal|1737 KJ|26 g|13 g|||11 g|39 g||1 g||113607.jpg|||Zutaten: WEIZENMEHL, Wasser, Palmöl, Zucker, Rapsöl, Palmfett, Kokosfett, 1,9%  Kakao mager, 1,5%  jodiertes Speisesalz (Speisesalz, Kaliumjodat), Emulgatoren (Monoglyceride und Diglyceride von Speisefettsäuren, Monoweinsäure- und Diacetylweinsäureester von Mono- und Diglyceriden von Speisefettsäuren, Natriumstearoyl-2-lactylat), SOJAMEHL, Hefe, Backtriebmittel (Diphosphate, Natriumcarbonat), VOLLMILCHPULVER, WEIZENSTÄRKE, Emulgator (Lecithin), Aroma, Hefepulver und Farbstoff (Carotine)|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|2|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113609|113609|ST|Donuts hell 2er|Hefeteigringe mit Zuckerglasur und Streuseln 2er 120g. Inhalt: 2 Stück in Verpackung|Globus|5|||6 g|434 kcal|1810 KJ|27 g|14 g|||14 g|41 g||1.1 g||113609.jpg|||Zutaten: WEIZENMEHL, pflanzliche Fette und Öle (Palm, Kokos, Raps, Sheanuss), Wasser, Zucker, Emulgatoren (Monoglyceride und Diglyceride von Speisefettsäuren, Natriumstearoyl-2-lactylat, Monoweinsäure- und Diacetylweinsäureester von Mono- und Diglyceriden von Speisefettsäuren, SOJALECITHIN), Hefe, MOLKENERZEUGNIS, LAKTOSE, SOJAMEHL, Speisesalz, WEIZENSTÄRKE, Dextrose, fettarmes Kakaopulver, Backtriebmittel (Dinatriumdiphosphat, Natriumhydrogencarbonate), Überzugmittel (Gummi arabicum, Schellack), Farbstoff (Titandioxid), Aroma und MAGERMILCHPULVER|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|2|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113610|113610|ST|Donuts gefüllt mit Vanille 2er|Hefeteigringe mit Cremefüllung und Zuckerglasur 2er 140g. Inhalt: 2 Stück in Verpackung|Globus|5|||4.9 g|409 kcal|1708 KJ|23 g|12 g|||23 g|45 g||0.85 g||113610.jpg|||Zutaten: WEIZENMEHL, pflanzliche Fette und Öle (Palm, Kokos, Raps, Sheanuss, Sonnenblume), Wasser, Zucker, Dextrose, Hefe, MOLKENERZEUGNISSE, LAKTOSE, MAGERMILCHPULVER, VOLLMILCHPULVER, SOJAMEHL, Speisesalz, fettarmes Kakaopulver, Backtriebmittel (Dinatriumdiphosphat, Natriumhydrogencarbonate), Verdickungsmittel (Pektin, Natriumalginat), modifizierte Stärke, Farbstoffe (Titandioxid, Carotine), Aroma, Konservierungsstoff (Kaliumsorbat), extrahierte Vanillesamen und Emulgatoren (Lecithin, Monoglyceride und Diglyceride von Speisefettsäuren, Natriumstearoyl-2-lactylat, Monoweinsäure- und Diacetylweinsäureester von Mono- und Diglyceriden von Speisefettsäuren)|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|2|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
114816|114816|ST|Sacher Torte|Sacher Torte 930g. Inhalt: 1 Stück in Verpackung|Globus|5|||5 g|368 kcal|1543 KJ|16.49 g|0.72 g|||38.06 g|49.8 g||0.21 g||114816.jpg|||Zutaten: Sacherrührboden (Wasser, Zucker, Schokolade (Kakao mind. 40%, Zucker, Kakaomasse, Kakaobutter, Emulgator: SOJALECITHIN), BUTTER,  WEIZENMEHL, VOLLEIPULVER, Glukosesirup, Emulgatoren: (E471, E477), MAGERMILCHPULVER, WEIZENSTÄRKE, Backtriebmittel:E500, Säureregulator: E450, Stabilisator: E415), Aprikosenkonfitüre (45% Marillen (Aprikosen), Zucker, Glukose-Fruktose-Sirup, Geliermittel: Pektin Säuerungsmittel: Citronensäure, Säureregulator: Natriumcitrate, Stabilisator: Calciumcitrate),Dekor: Überzug (Zucker, Glukosesirup, Wasser, Kakaomasse, Kakaobutter, Kakaopulver fettarm, Emulgator: SOJALECITHIN Bourbonvanille-Extrakt, Alkohol)|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
117373|117373|ST|Frankfurter Kranz, halb|Rührkuchen mit Buttercreme, halb 425g. Inhalt: 1 Stück in Verpackung|Globus|5|||3.06 g|365 kcal|1520 KJ|23.7 g|9.8 g|||23.3 g|34.5 g||0.37 g||117373.jpg|||Zutaten: 43% Buttercreme (Wasser, 22% BUTTER, Zucker, modifizierte Kartoffelstärke, VOLLMILCHPULVER, MAGERMILCHPULVER, SÜßMOLKENPULVER, Säureregulatoren (E 341, E 263, E 450), Aroma, Verdickungsmittel (E 401), Karottenextrakt, Tropenfruchtextrakt), Zucker, VOLLEI, Rapsöl, WEIZENMEHL, Glukose-Fruktose-Sirup, WEIZENSTÄRKE, Wasser, Früchte (15,0% Äpfel, 10,0% Kirschen, 5,0% Holunderbeeren, 5,0% Erdbeeren), HASELNÜSSE, Backtriebmittel (E 341, E 500, E 450), Kirschen, modifizierte Stärke, HASELNUSSPASTE, Säuerungsmittel (E 330), Geliermittel (E 440a), pflanzliches Fett, Aroma, Melasse, BUTTERMILCHPULVER, Mono- und Diglyceride von Speisefettsäuren, Emulgator (E 475), Speisesalz, MAGERMILCHPULVER, HÜHNEREIWEIßPULVER, Stabilisator (E 415), Früchte und Gemüsekonzentrat (Süßkartoffel, Apfel, Rettich, Kirsche), Säureregulator (E 330), Konservierungsstoff (E 220)|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113064|113064|ST|Schoko-Sahnerolle|Biskuitrolle mit Sahnecreme Schokogeschmack 400g. Inhalt: 1 Stück in Verpackung|Globus|5|||4.57 g|271 kcal|1131 KJ|17.47 g|10.33 g|||16.85 g|23.46 g||0.03 g||113064.jpg|||Zutaten: 49%  SAHNE, Wasser, Zucker, VOLLEI, WEIZENMEHL, Traubenzucker, Carrageen, Gelatine, fettarmes Kakaopulver, Kakaopulver, WEIZENSTÄRKE, Dextrose, Kakao mager, MAGERMILCHPULVER, Salz, Verdickungsmittel (Xanthan), Emulgatoren (Prophylenglycolester von Speisefettsäuren, Milchsäureester von Mono- und Diglyceriden von Speisefettsäuren), MOLKEPULVER, Glukosesirup, Aroma, SOJASTÄRKE und Salfett|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113065|113065|ST|Erdbeer-Sahnerolle|Biskuitrolle mit Sahnecreme Erdbeergeschmack 400g. Inhalt: 1 Stück in Verpackung|Globus|5|||3.84 g|272 kcal|1138 KJ|16.84 g|9.94 g|||19.41 g|26.31 g||0.02 g||113065.jpg|||Zutaten: 48%  SAHNE, Zucker, Wasser, VOLLEI, WEIZENMEHL, Dextrose, Traubenzucker, Carrageen, WEIZENSTÄRKE, Gelatine, Säuerungsmittel (Citronensäure), Maltodextrin, Erdbeerstücke, gefriergetrocknet, Erdbeeren, pulverisiert, Verdickungsmittel (Xanthan), Emulgatoren (Prophylenglycolester von Speisefettsäuren, Milchsäureester von Mono- und Diglyceriden von Speisefettsäuren), MOLKEPULVER, Glukosesirup, SOJASTÄRKE, Salfett, Aroma, Rote Bete Saftkonzentrat, pulverisiert und Salz|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113091|113091|ST|Himbeertorte|Biskuittorte mit Himbeeren 900g. Inhalt: 1 Stück in Verpackung|Globus|5|||2.3 g|130 kcal|550 KJ|3.03 g|1.69 g|||17.44 g|23.36 g||0.01 g||113091.jpg|||Zutaten: 31%  Himbeeren, Wasser, Guss (Wasser, Zucker, Dextrose, Säuerungsmittel (Citronensäure), Verdickungsmittel (Xanthan, Pektin), Säureregulatoren (Natriumcitrat, Kaliumphosphate), Johannisbrotkernmehl, Carrageen, Stabilisator (Kaliumchlorid), Aroma), Zucker, SAHNE, VOLLEI, WEIZENMEHL, Modifizierte Kartoffelstärke, VOLLMILCHPULVER, MAGERMILCHPULVER, Dextrose, Säureregulatoren (Diphosphate, Calciumacetat, Calciumphosphate), WEIZENSTÄRKE, SÜßMOLKEPULVER, Verdickungsmittel (Xanthan, Natriumalginat), Glukosesirup, färbende Lebensmittel (Karottenextrakt, Tropenfruchtextrakt), Aroma, Emulgatoren (Prophylenglycolester von Speisefettsäuren, Milchsäureester von Mono- und Diglyceriden von Speisefettsäuren), Carrageen, MOLKEPULVER, Invertzuckersirup, Fruchtzuckersirup, SOJASTÄRKE, Gelatine, Salz, STÄRKE, natürliches Vanillearoma, Konzentrate (Karottenkonzentrat, Saflorkonzentrat), Modifizierte Stärke, Vanilleschotenpulver, Karamellzuckersirup und natürliches Aroma|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113093|113093|ST|Schwarzwälder-Kirsche Sahnetorte|Schwarzwälder-Kirsch-Sahnetorte 820g. Inhalt: 1 Stück in Verpackung|Globus|5|||3.21 g|261 kcal|1094 KJ|17.2 g|9.79 g|||17.8 g|23.5 g||0.02 g||113093.jpg|||Zutaten: 49% SAHNE, 11% Kirschfüllung (70% Sauerkirschen, Glukose-Fruktose-Sirup, Verdickungsmittel (modifizierte Stärke), Wasser, natürliches Aroma, Stabilisator (Calciumlactat)), Wasser, Dextrose, Zucker, VOLLEI, WEIZENMEHL, Kirschwasser, Original Schwarzwälder Kirschwasser, Kakaomasse, Invertzuckersirup, Glukosesirup, Gelatine, Kakaobutter, Salz, WEIZENSTÄRKE, Kakao mager, Stärke, Emulgatoren (Propylenglycolester von Speisefettsäuren, Lecithin, Milchsäureester von Mono- und Diglyceriden von Speisefettsäuren), Verdickungsmittel (Xanthan, Traganth), MOLKEPULVER, SOJASTÄRKE, natürliches Aroma, natürliches Vanillearoma, Glukose-Fruktose-Sirup, Konservierungsstoff (SCHWEFELDIOXID), Kirschen, Früchte und Gemüsekonzentrat (Süßkartoffel, Apfel, Rettich, Kirsche), Säureregulator (Citronensäure)|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113111|113111|ST|Amerikaner 2er|Amerikaner 2er 220g. Inhalt: 2 Stück in Verpackung|Globus|5|||3.8 g|289 kcal|1224 KJ|4.2 g|1.9 g|||39 g|58 g||0.62 g||113111.jpg|||Zutaten: Backmischung (WEIZENMEHL, Zucker, WEIZENSTÄRKE, Traubenzucker, Backtriebmittel (Diphosphate), Backtriebmittel (Natriumcarbonat), Palmfett, VOLLEIPULVER, Emulgatoren (Monoglyceride und Diglyceride von Speisefettsäuren), Speisesalz, Glukosesirup, Verdickungsmittel (Xanthan), MILCHEIWEIß), Fondant (Zucker, Glukosesirup, Wasser), Aprikosenzubereitung (Glukose-Fruktose-Sirup, Aprikosenmark aus Konzentrat, Wasser, Geliermittel (Pektin), Säuerungsmittel (Citronensäure)), Wasser, Rapsöl, ERDNUSSÖL|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|2|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113263|113263|ST|Dinkelvollkornbrot|Dinkelvollkornbrot 500g. Inhalt: 1 Stück in Verpackung|Globus|5|||9.19 g|274 kcal|1152 KJ|9.05 g|1.37 g|||3.84 g|35.46 g||1.3 g||113263.jpg|||Zutaten: Wasser, DINKELFLOCKEN (WEIZEN), DINKELVOLLKORNMEHL (WEIZEN), DINKELSCHROT (WEIZEN), Sonnenblumenkerne, SESAM, Leinsaat, Kartoffelflocken, Maismehl, DINKELSAUERTEIG (WEIZEN), Backhefe, Stabilisator E 412, Zucker, DINKELMEHL (WEIZEN), Salz, BUTTERMILCH, Verdickungsmittel (Guarkernmehl), GERSTENMALZ und Säuerungsmittel (Apfelsäure, Citronensäure)|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
114241|114241|ST|Eiweißbrot|Eiweißbrot 450g. Inhalt: 1 Stück in Verpackung|Globus|5|||7.96 g|318 kcal|1344 KJ|7.41 g|4.53 g|||7.71 g|54.01 g||1.45 g||114241.jpg|||Zutaten: Wasser, WEIZENEIWEIß, SOJAMEHL, Sonnenblumenkerne, Leinsamen, SOJASCHROT, SESAM, Apfelfaser, WEIZENSPEISEKLEIE, DINKELVOLLKORNSAUERTEIG getrocknet (WEIZEN), Speisesalz, DINKELVOLLKORNMEHL (WEIZEN), Gewürze, GERSTENMALZEXTRAKT, Backhefe|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
113096|113096|ST|Käsesahnetorte|Käsesahnetorte 820g. Inhalt: 1 Stück in Verpackung|Globus|5|||3.2 g|214 kcal|893 KJ|14.25 g|8.47 g|||15.51 g|18.22 g||0.02 g||113096.jpg|||Zutaten: 43%  SAHNE, Mandarinen (40% Mandarinen, 40% Orangen, Wasser, Zucker), Wasser, Zucker, VOLLEI, WEIZENMEHL, Dextrose, Carrageen, MAGERQUARKPULVER, Gelatine, Verdickungsmittel (Xanthan, Johannisbrotkernmehl), WEIZENSTÄRKE, Salz, Säuerungsmittel (Citronensäure), Säureregulator (Calciumlactat), Aroma, Emulgatoren (Prophylenglycolester von Speisefettsäuren, Milchsäureester von Mono- und Diglyceriden von Speisefettsäuren), MOLKEPULVER, Glukosesirup, STÄRKE, SOJASTÄRKE, Trennmittel (Siliciumdioxid) und natürliches Aroma|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
2070000504530|2070000504530|ST|Weizenmischbrot|Inhalt: 1 Stück in Verpackung|Globus|5|||8.0 g|237 kcal|1002 KJ|2.7 g|0.5 g|||2 g|43 g||1.4 g||2070000504530.jpg|||Zutaten: Weizenmehl, Wasser, Natursuerteig (Wasser, Weizenmehl), Roggenmehl, Salz, Hefe, Rapsöl, Weizeneiweiss, Verdickungsmittel (Guarkernmehl), Emulgator Mono- und Diglyceride von Speisefettsäuren)|||||||||Bäckerei||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|0|1|Stück||Stück|0|1|Bäckerei|749||||||||||||||||||50|||1010|||cls_de_cc_5C0400
291049|291049|ST|Käsesalat mit Lauch-Ananas|Inhalt: 250 g, Gewichtsabweichung max +/- 10%|Globus|5|||||||||||||||291049.jpg|||Zutaten: 38%Emmentaler (Hartkäse,45%Fett i.Tr.(MILCH,Kulturen,Lab,Salz)), Miracle Whip So Leicht (Salatcreme mit Joghurt, 4,9% Fettgehalt (Fettarmer JOGHURT, Wasser, Essig aus Agraralkohol, Zucker, modifizierte Stärke, Sojaöl, Speisesalz, EIGELB (0,4%), Gewürze(enthalten SENF), Verdickungsmittel Xanthan, Aromen, 21% Ananas (Ananas,Wasser,Zucker), 11% Lauch , Mais (Mais,Wasser,Zucker,Salz)|||||||||Käsetheke||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Käsetheke|748|||||||||||0,25|||||||50|||1012|||cls_de_cc_210200
291035|291035|ST|Radieschencreme|Inhalt: 250 g, Gewichtsabweichung max +/- 10%|Globus|5|||||||||||||||291035.jpg|||Zutaten: 78%Landfrischkäse (MILCH, Kulturen, Salz, Lab, Verdickungsmittel:E412), 16% Radieschen, Frühlingszwiebeln, Jodsalz mit Fluorid|||||||||Käsetheke||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Käsetheke|748|||||||||||0,25|||||||50|||1012|||cls_de_cc_210200
291293|291293|ST|Mozzarella-Rucola-Salat|Inhalt: 250 g, Gewichtsabweichung max +/- 10%|Globus|5|||||||||||||||291293.jpg|||Zutaten: 51% Mozzarella (Pasta Filata Käse, Rahmstufe, KUHMILCH, Säuerungsmittel: Citronensäure, Milchsäurekulturen ,Lab, Salz), 29% getrocknete Tomaten (Getrocknete Tomaten 48% (Tomaten,Salz), Rapsöl, Knoblauch (Knoblauch,Rapsöl,Salz) Pfefferschoten (Pfefferschoten, Branntweinessig, Wasser, Speisesalz, Säuerungsmittel:E330), Kräuter),Cherry Tomaten, 6% Rucola ,rote Zwiebeln, Salatkräuter italienischer Art (MILCHZUCKER, Maltodextrin, Zucker, Speisesalz, Säureregulator: Natriumsiacetat, Säuerungsmittel: Citronensäure, modifizierte Stärke, Zwiebeln, 4,5% Kräuter (Petersilie, Thymian, Basilikum, Oregano, Salbei), Stärke, Fruktose, SENFSAMEN, Tomatenpulver, Knoblauch, pflanzliches Öl, Liebstöckelwurzel, Hefeextrakt, Pfeffer|||||||||Käsetheke||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Käsetheke|748|||||||||||0,25|||||||50|||1012|||cls_de_cc_210200
282582|282582|ST|Emmentaler Original|Inhalt: 200 g, Gewichtsabweichung max +/- 20%|keine Marke|5|||30.5 g|388 kcal|1612 kJ|29.5 g|21 g|||0.1 g|0.1 g||0.3 g||282582.jpg|||Zutaten: pasteurisierte KUHMILCH, Milchsäurekulturen, Lab (mikrobiell), Salz|||||||||Käsetheke||Globus SB-Warenhaus Holding GmbH & Co. KG, Leipziger Str. 8, 66606 St. Wendel, Deutschland|1|1|kg|1|Kilogramm|0|1|Käsetheke|748|||||||||||0,2|||||||50|||1012|||cls_de_cc_210200
